medium,ploidy,replicate,exp_folder,Position_n,run_number,Cell_ID,mKate_stain_index,mNeon_inside_cell_stain_index,mNeon_inside_mtNet_stain_index
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_3,4,1,2.444442382300204,3.5286947713584698,1.0413688504875467
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_3,4,2,2.45185216226142,2.616836444844711,0.8103359670458811
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_4,4,1,2.6486611809167617,2.76433394887484,0.8256715529678815
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_4,4,2,2.2225843773098903,,
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_5,4,1,3.3566060882584585,3.0653341488965675,0.8398429096551762
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_6,4,1,2.566311584712834,2.692845673393572,0.8242243959523575
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_6,4,2,3.628185891864959,5.3640267402181045,1.3822553567377707
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_7,4,1,2.619834210282738,2.6527224224923933,0.8400366990331094
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_7,4,2,2.8598533590133184,2.8832382521784052,1.0056072528030477
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_8,4,1,2.512701515166684,3.0293117338461957,0.892908002114706
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_8,4,2,2.346329197396592,2.1779852128956945,0.6148510370379
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_9,4,1,2.7301691589641894,3.0848318743767353,0.8485693579143025
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_9,4,2,3.6053087164732216,4.011794741376473,1.3320886314880684
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_10,4,1,3.0116169664349455,2.9151978313554334,0.7630223125821601
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_10,4,2,3.596181317345466,3.5354102994713625,1.3345591015974243
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_11,4,1,2.518988493626415,2.5171214810838167,0.6100654287002134
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_11,4,2,3.232307219427335,2.5940312528957277,0.6477545545908281
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_12,4,1,2.6087338612081576,4.19694753117804,0.9830206398088421
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_12,4,2,2.4340504188414265,2.4334374055690664,0.8753514697909147
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_13,4,1,2.791802517459222,2.9498161845207935,0.8374759036735879
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_13,4,2,,,
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_14,4,1,2.7249968505701365,2.898258005537894,1.0737434623444218
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_14,4,3,2.363015102882077,2.5132546943683503,0.6786276078698521
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_15,4,1,3.048622370608013,2.752659922310043,0.7178917256406763
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_15,4,2,3.2376752827738438,3.148939818444016,0.8330713700132063
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_16,4,1,2.638108656800879,2.945404598364848,0.9853108440128301
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_16,4,2,2.1465840967483194,2.7157926107117554,0.8535511511332875
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_17,4,1,2.6773379030448723,3.6682067372338345,0.10559044851349504
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_17,4,2,2.4395204065488034,2.567623935269085,0.927192971704387
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_18,4,1,2.655909613519223,2.072022949271059,0.6002361749070282
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_18,4,2,2.30965201629019,2.9373206864852452,0.8295938023379947
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_19,4,1,3.7015750154023466,2.952115889250739,0.7415387088182583
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_20,4,1,2.7353805244013305,2.3903601856877468,0.5150198211714869
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_20,4,2,3.366024439789939,2.0900101487439664,0.48532939430200994
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_21,4,1,2.382440207199452,3.2083861368818027,0.8185440696217787
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_21,4,2,2.7085381055020528,3.2831069231237793,1.125593265001991
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_22,4,1,2.7969268225164448,3.4746072921502114,0.8117706732814571
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_22,4,2,3.0978496492363847,3.307454063901354,1.1583953606907027
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_23,4,1,2.599022472296056,3.0478175964574508,1.0601716360889937
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_23,4,2,2.452819823326475,2.9935942284131234,0.797995980456721
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_24,4,1,2.9510298445656047,2.340233801801766,0.55560965178153
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_24,4,2,2.866318436066777,4.22800069736743,1.4955715405940473
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_25,4,1,3.2000008736972076,2.139866731236163,0.5299112918018174
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_25,4,5,2.950977688838911,2.958361886655181,0.7777738871670548
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_26,4,1,2.0538198104724166,2.3212729847248736,0.6936932935908912
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_26,4,2,2.010123007011436,2.2617572205481955,0.761520823103312
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_27,4,1,2.7751339125988603,2.952155294934369,0.7926913819483075
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_27,4,2,2.91244776087388,2.4606136241444436,0.5957684153307227
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_28,4,1,2.9598412126902067,3.4216831541360904,0.7647237698572322
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_28,4,2,3.82947826917674,0.9116487676936968,-0.07200782265693785
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_29,4,1,2.382783445117735,2.59985128413768,0.6703786793642073
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_29,4,2,2.5288953613457763,2.1248709747447303,0.6211261417235664
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_30,4,1,2.32136527073092,2.2540706390915926,0.7190810656022785
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_30,4,2,2.720390416054649,2.593242273562483,0.9715836783576554
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_31,4,1,2.677234526173362,2.6753679119847553,0.954342000768654
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_31,4,2,3.498172571377701,4.069803542816048,1.1711792881669936
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_32,4,1,2.6884312765938976,3.1461958106146466,0.8772235293029729
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_32,4,2,3.0887223018395993,3.5758419209394803,1.2563106873756325
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_33,4,1,2.7517700817947635,3.9892085803128663,1.2254178994572147
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_33,4,2,2.5736597339526135,2.6913046288932527,0.7328902191153209
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_34,4,1,3.5847542563663573,3.2931080829188577,0.8573935762112461
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_35,4,1,2.891196103120113,3.662526255414399,1.1182738289929575
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_35,4,2,2.744011226470323,2.7396289078352165,0.8726819538348415
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_36,4,1,2.6740096578541426,2.784550141954424,0.7511212047859203
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_37,4,1,2.712881771883573,2.7480993483802276,0.847026739283596
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_37,4,2,3.1415217783989005,5.239107981269821,0.9830153350638537
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_38,4,3,2.654433325495161,1.7017706781103012,0.3560861099074655
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_38,4,4,2.2232079810942933,2.6177175715367893,0.7129922265006061
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_39,4,1,2.4569339577374225,2.830684761456791,0.8396857739322463
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_39,4,2,2.947473100519635,2.0851920637593215,0.5605964351437175
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_40,4,1,2.538698043979331,2.373916522031197,0.5658659342921138
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_40,4,2,3.4561061152577937,4.911450244679581,1.773930460248065
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_41,4,1,2.7910885199559057,3.145403630841686,0.8706301092411767
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_41,4,2,2.803032684199662,2.429544993796974,0.6306820635982769
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_42,4,1,2.4093844881082878,2.5288815698904545,0.7209660130713177
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_43,4,1,3.0572501025743177,2.8488388976289962,0.724420487002664
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_44,4,1,3.1110020259184568,2.231726990879423,0.6908800120023462
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_44,4,2,2.7231140456838383,2.8824099408972175,0.6489805429375761
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_45,4,1,2.5955254860545027,2.9596507372174186,0.8970935742154297
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_45,4,2,2.417546562740193,2.956490849851583,0.8512397790842325
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_46,4,1,2.8059588930330115,2.361641107858785,0.6371781281993029
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_47,4,1,2.4343981061773676,3.3473056594939967,0.8143702741789832
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_47,4,2,3.081621232944028,3.4349426356003536,1.1761234347270342
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_48,4,1,3.44121030367795,3.4487776567917723,0.8263893905847103
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_49,4,1,3.191543575965656,2.8976759210467318,0.7476614838632971
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_49,4,2,2.7411248324752426,2.589446069070045,0.5439660794914958
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_50,4,1,2.659791173268292,2.6740560979825263,0.8501172186134801
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_50,4,2,2.720790649809123,2.5937276020790287,0.8934499975558959
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_1,4,1,3.7222463595993274,2.7412758566285946,0.701761946294095
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_1,4,2,2.721932262707169,3.008778207272593,0.9724973607197458
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_2,4,1,2.3924721489137766,2.2022118812191604,0.5141094135886519
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_2,4,2,1.9371217285390752,2.3312013592501026,0.7198990727677506
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_3,4,1,2.6333043975911656,2.4272839584574997,0.7078784742585928
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_4,4,1,2.0165931695009762,2.2580493302908216,0.7962171958833723
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_4,4,2,2.3915895938873923,2.1692943409942878,0.5676621687792903
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_5,4,1,2.2885909606584893,2.251471588015799,0.6552858317824178
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_6,4,1,2.451592994957228,2.8596072934842454,1.0916065637091876
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_6,4,2,2.0224603531367933,2.175717681458142,0.6333386617395371
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_7,4,1,2.2748052799460945,2.0219663119984608,0.5902463872031284
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_8,4,1,2.4268293037219166,2.2786018613974997,0.7294756171485883
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_8,4,2,3.09273973609676,3.549540396898355,0.3968917206208375
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_9,4,1,2.050249934782777,2.3481313326900173,0.8685792830952672
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_9,4,2,2.194294357677294,3.180886211080948,0.33375987253384987
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_10,4,1,2.5356814390816154,2.4572676320790388,0.7114147503438851
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_11,4,1,2.0928463215493744,2.260225648384095,0.6858484569933376
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_11,4,2,2.0771767926020677,2.5285467889712767,0.7268494259818213
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_12,4,1,2.3317404931576666,2.035075499298749,0.7086356090915094
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_12,4,2,2.0729729725069435,1.9771786716759157,0.6162395846645368
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_13,4,1,1.95945720018641,2.1722049913347052,0.7027718003038991
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_13,4,2,2.5928605129879214,2.703256746345607,1.0065582385647605
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_14,4,1,2.213988343511881,2.2519689193146823,0.7963651354558933
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_14,4,2,1.800880572670524,2.1020165125512476,0.6162007027836096
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_15,4,1,1.9512453966540075,2.346168538995405,0.8383905297671885
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_15,4,2,2.3439075277939527,2.0677830292483543,0.6084445220170058
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_16,4,1,2.342913122201717,2.418388439092157,0.6839994659900317
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_17,4,1,2.502423053795386,2.33791493302673,0.6312940160993603
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_18,4,1,2.008051903181085,2.3038425526121267,0.6743304057024782
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_19,4,1,2.1312149612028164,2.1400800286487547,0.6108690109296665
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_19,4,2,3.260561660411099,,
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_20,4,1,2.109265539568704,2.3287044241936785,0.8751339245296506
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_20,4,2,2.0921021670609217,2.5332029070118,0.8961736363864625
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_21,4,1,3.1467610316705312,3.0195238527762993,0.7076837554028556
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_21,4,2,2.1743109051473697,2.200282442634151,0.7412844882082843
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_22,4,1,2.9476505738609085,2.092706051557557,0.7442691598539223
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_22,4,2,2.2952425067080293,2.5910729281161933,0.8096107233647121
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_23,4,1,2.5303694749605348,2.4795296778941345,0.6646115211513214
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_24,4,1,2.6844566854567407,2.6515292612716856,0.748949929300597
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_25,4,1,1.7790468295175588,2.0180787750805496,0.6329318955574016
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_25,4,2,2.257104776361027,2.3606384635761395,0.6748364521102862
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_26,4,1,2.3241116249023825,2.4172787614019464,0.7381077998422008
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_27,4,1,2.1164670090273097,1.6929786164833867,0.5926836570920812
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_27,4,2,2.5179685193148433,2.0580473415972973,0.6974957155843511
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_28,4,1,2.260306212904446,2.119135715914125,0.6956867013665736
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_28,4,2,2.418616697406381,2.2274224784717847,0.684049786347621
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_29,4,1,1.8100818686823898,1.799854010759749,0.5384250782771312
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_29,4,2,2.2654215326718194,2.96978753685756,0.5925023909891255
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_30,4,1,1.9878584301331501,2.0130397099911033,0.719439582565435
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_30,4,2,2.301956844213839,2.2770192082354295,0.7938435013564161
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_31,4,1,2.510694334989496,2.428481947166055,0.6406635463922287
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_32,4,2,3.4218992055771422,2.680867329106334,0.7930401335700762
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_32,4,3,2.394759869572044,2.2642743386465773,0.6823962659080751
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_33,4,1,2.4512014612394197,2.4330406922725656,0.8195950288910809
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_33,4,2,1.9312657341424708,2.1273496259550844,0.6332536701859673
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_34,4,1,2.306713451596255,2.1637954787966796,0.5970899826821385
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_34,4,2,1.9241727946415192,1.8991804568073856,0.6300695623841559
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_35,4,1,1.9710422266322118,1.924342591332848,0.6220336104983785
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_35,4,2,2.3138716603816847,1.9360606832261413,0.6376109678283045
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_36,4,8,1.9835784799105813,2.0756490950174564,0.8701641104427785
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_36,4,9,1.8072574855889485,2.0330265970055703,0.8262571201105738
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_37,4,1,2.260896307285821,2.2375325986655366,0.8263024766744292
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_38,4,1,2.0362899949037727,2.1637256834711502,0.6961246531385623
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_38,4,2,2.3768920441265995,1.9768554810480226,0.6074999125248617
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_39,4,1,2.1599586379792663,2.275047907466553,0.7486548806580734
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_39,4,2,2.57009545340103,1.537894265396564,0.22972984620536147
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_40,4,1,1.693766085874388,2.115056637527776,0.5526195778967705
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_40,4,2,1.7859989402788539,2.1170160569655665,0.6374321079369724
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_41,4,1,2.4060585498660125,1.820811144662768,0.6201425163772847
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_41,4,2,2.128533563021111,2.241445315073813,0.8314744968023244
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_42,4,1,2.3565377216878955,2.011417898997601,0.8488253270135646
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_42,4,2,2.024139831908651,2.010488914915759,0.7916534607790324
